Experiment ID,Dataset Name,Model,Question,No Data,Precision,Recall,F1,Correct Rows,Extra Rows,Missing Rows,Number of Retries,Successful Code Exec. Duration,Total Duration
615cc847-edea-43fa-873f-2fad2e9f0c8e,86b59acea929,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,0,0.06,16.3
0284d2e4-407a-4174-9492-0cae0583a64f,b70bc07b63be,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,0,0.06,8.41
ac6c761c-e361-4713-8f4c-7b21d1b31a43,efc2df336587,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,32,0,0.07,8.77
20b0efdd-d753-48ba-82be-40616a998e05,3ccff49e121d,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,20,0,0.07,6.95
81e388c0-555f-4138-812c-a8f527664f02,ab368ab82b0f,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,20,0,0.06,12.07
c9a3c700-a325-4a27-8619-a4c0ae1f774e,ea89d62a1f88,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,6,0,0.06,7.75
2f62be00-be72-4e38-9031-ef9149a77092,a352e9bb575a,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,6,0,0.06,8.01
c902adad-ea21-4521-8a95-1655be3d52ad,1ccacb482d0e,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,0,0.07,9.07
9fa90e6e-0e65-4a67-8858-c4853ab13478,fd23adcc813f,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,125,0,0.06,9.25
f9759da4-cf99-4d29-b2b1-f5086bf5424b,19e1254c13f5,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,0,0.06,8.54
56caad78-40f0-4753-aada-ab46a580c383,ec2df5440d1e,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,0,0.06,7.52
571da267-d8de-4c53-bdaa-5adc3fe2e3be,be30c03571e6,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,42,0,0.06,7.25
dbb10670-ef1d-4d50-b40e-789506a3baff,9dd5c6ef7491,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,103,0,0.06,11.28
edbb401d-dc95-4444-8428-34997b2191d1,86b59acea929,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,0,0.06,48.8
41c092f7-ce8f-4f5b-834e-1cb64a2ed244,b70bc07b63be,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,0,0.06,50.0
3fb3c10b-6252-42d0-a27d-d8472edac4eb,efc2df336587,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,32,0,0.07,44.8
ab846b3f-c823-4888-98b4-74ad7520e565,3ccff49e121d,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,20,0,0.07,48.27
faa777db-f20e-478c-96fb-c24a54528d07,ab368ab82b0f,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,20,0,0.07,47.18
f8b346ff-d9f1-4ca6-b6c0-c1c4a142a5c3,ea89d62a1f88,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,6,0,0.07,47.85
22022bfc-0b53-4aa3-99af-350919ce2b94,a352e9bb575a,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,6,0,0.07,45.17
5af7df40-38d3-4745-8fe2-20abd00ef463,1ccacb482d0e,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,0,0.08,34.14
b725a46a-af33-4850-9cf7-4cd31d7b2adc,fd23adcc813f,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,125,0,0.07,50.72
12196ab1-d4ff-45e2-adcd-afd003ab44ef,19e1254c13f5,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,0,0.07,46.31
9ada788e-e1d2-4eae-a02b-b4a20f997be6,ec2df5440d1e,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,0,0.07,43.11
66278706-e11b-451f-9e29-951cb5ab7026,be30c03571e6,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,42,0,0.06,48.82
2cd76987-4655-40dd-b6ec-d47d6470056c,9dd5c6ef7491,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,103,0,0.07,45.26
e53964a5-4077-4a32-a3a8-b20e4ce8d29b,86b59acea929,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,0,0.06,28.21
9fc9eb86-b125-4778-ad54-9ca7f0e76b77,b70bc07b63be,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,0,0.07,119.92
e39fe301-2a94-488c-bb8e-1ac217945a71,efc2df336587,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,32,0,0.07,22.1
643959e5-d09b-4ccc-8cf8-94c5c6036a18,3ccff49e121d,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,20,0,0.07,22.51
975c3516-07ed-4047-88be-a95cdc7b768d,ab368ab82b0f,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,20,0,0.07,22.35
cc030746-4bec-4885-8bc8-ea261e63d035,ea89d62a1f88,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,6,0,0.06,20.5
d7ecebb3-f595-4fb9-9ee4-9529118e5973,a352e9bb575a,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,6,0,0.07,19.14
41115804-a0a0-4267-9583-9c6e14fefe3b,1ccacb482d0e,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,0,0.07,22.74
cc7833ef-a5e8-4a48-9387-b4a18a4d4cc1,fd23adcc813f,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,125,0,0.07,22.13
69c12a24-bd41-48f2-aaf5-a3632b67798f,19e1254c13f5,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,0,0.07,22.07
c050d544-db40-4f79-a41d-cc1c15eee198,ec2df5440d1e,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,0,0.06,23.14
d18e0cb6-dd65-4b98-8154-de048f9fd8f7,be30c03571e6,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,42,0,0.06,22.32
e2533267-bc38-4936-bd56-b31a0fd3a40b,9dd5c6ef7491,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,103,0,0.07,22.15
a4400944-f772-4480-875b-ac9a1c082f9b,86b59acea929,codestral-22b,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,0,0.07,18.7
f3cab233-4cf5-40c5-9b64-9077e2790e59,b70bc07b63be,codestral-22b,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,0,0.06,15.6
be5cc9ea-5b64-4f81-84bf-9f40105a4efe,efc2df336587,codestral-22b,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,32,0,0.06,18.82
5846218f-badf-4be6-944e-bfd0fda8b996,3ccff49e121d,codestral-22b,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,20,0,0.06,14.85
749e1e2d-d0e0-41dc-88cf-0f8f135789c5,ab368ab82b0f,codestral-22b,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,20,0,0.07,18.0
6268ea10-bb92-4959-8ac8-65178a10185a,ea89d62a1f88,codestral-22b,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,6,0,0.07,18.0
d2f37999-51c2-4c9a-ba8f-5851371e66df,a352e9bb575a,codestral-22b,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,6,0,0.07,14.66
